Date,Area,District,Volume_inb_ball,Score_inb_ball,Score_p_1_inb_ball,Score_p_2_inb_ball,Score_p_3_inb_ball,type
2020-10-31,Great Lakes,Central Illinois,72,0,81.94,98.61,98.61,outbound
2020-10-31,Great Lakes,Chicago,20,95,95,95,95,outbound
2020-10-31,Great Lakes,Detroit,76,67.11,72.37,75,76.32,outbound
2020-10-31,Great Lakes,Gateway,27,11.11,37.04,62.96,74.07,outbound
2020-10-31,Great Lakes,Greater Indiana,38,76.32,92.11,92.11,92.11,outbound
2020-10-31,Great Lakes,Greater Michigan,854,77.75,93.79,94.03,94.03,outbound
2020-10-31,Great Lakes,Lakeland,14,71.43,85.71,92.86,92.86,outbound
2020-10-31,Northeast,Albany,82,6.1,6.1,7.32,7.32,outbound
2020-10-31,Northeast,Valley,11,63.64,81.82,100,100,outbound
2020-10-31,Northeast,Greater Boston,40,35,50,52.5,52.5,outbound
2020-10-31,Northeast,Long Island,52,1.92,1.92,7.69,7.69,outbound
2020-10-31,Northeast,New York,13,61.54,92.31,100,100,outbound
2020-10-31,Northeast,Northern New England,16,6.25,6.25,6.25,6.25,outbound
2020-10-31,Northeast,Northern New Jersey,1046,13.77,15.11,39.48,74.67,outbound
2020-10-31,Northeast,Triboro,23,69.57,82.61,95.65,95.65,outbound
2020-10-31,Northeast,Westchester,28,21.43,25,25,25,outbound
2020-10-31,Pacific,Bay-Valley,16,68.75,81.25,81.25,81.25,outbound
2020-10-31,Pacific,Honolulu,23,95.65,100,100,100,outbound
2020-10-31,Pacific,Los Angeles,14,64.29,78.57,78.57,78.57,outbound
2020-10-31,Pacific,Sacramento,38,18.42,55.26,55.26,55.26,outbound
2020-10-31,Pacific,San Diego,1258,98.41,99.28,99.6,99.6,outbound
2020-10-31,Pacific,San Francisco,14,85.71,85.71,92.86,92.86,outbound
2020-10-31,Pacific,Santa Ana,4800,99.56,99.73,99.83,99.83,outbound
2020-10-31,Pacific,Sierra Coastal,8,37.5,62.5,62.5,87.5,outbound
2020-10-31,Southern,Alabama,129,5.43,7.75,7.75,7.75,outbound
2020-10-31,Southern,Arkansas,9,33.33,55.56,55.56,55.56,outbound
2020-10-31,Southern,Dallas,88,6.82,62.5,63.64,63.64,outbound
2020-10-31,Southern,Ft. Worth,29,62.07,100,100,100,outbound
2020-10-31,Southern,Gulf Atlantic,44,50,59.09,61.36,61.36,outbound
2020-10-31,Southern,Houston,58,3.45,8.62,8.62,8.62,outbound
2020-10-31,Southern,Louisiana,21,14.29,14.29,14.29,14.29,outbound
2020-10-31,Southern,Mississippi,35,0,2.86,2.86,2.86,outbound
2020-10-31,Southern,Oklahoma,44,13.64,15.91,18.18,18.18,outbound
2020-10-31,Southern,Rio Grande,20,60,85,95,95,outbound
2020-10-31,Southern,South Florida,18,66.67,77.78,83.33,83.33,outbound
2020-10-31,Southern,Suncoast,1056,15.53,18.66,20.64,21.02,outbound
2020-10-31,Western,Alaska,4,0,50,75,100,outbound
2020-10-31,Western,Arizona,3648,63.9,86.6,89.5,89.53,outbound
2020-10-31,Western,Central Plains,19,31.58,47.37,47.37,47.37,outbound
2020-10-31,Western,Colorado/Wyoming,768,11.07,85.55,92.84,92.84,outbound
2020-10-31,Western,Dakotas,7,57.14,100,100,100,outbound
2020-10-31,Western,Hawkeye,4,75,100,100,100,outbound
2020-10-31,Western,Mid-Americas,9,33.33,55.56,55.56,55.56,outbound
2020-10-31,Western,Nevada Sierra,29,27.59,41.38,41.38,41.38,outbound
2020-10-31,Western,Northland,16,12.5,43.75,56.25,56.25,outbound
2020-10-31,Western,Portland,58,20.69,27.59,27.59,27.59,outbound
2020-10-31,Western,Salt Lake City,139,19.42,30.94,41.01,41.01,outbound
2020-10-31,Western,Seattle,118,12.71,21.19,22.03,22.88,outbound
2020-11-02,Metro,Atlanta,106,10.38,12.26,17.92,17.92,outbound
2020-11-02,Metro,Baltimore,474,1.9,5.06,5.91,71.73,outbound
2020-11-02,Metro,Capital,47,6.38,42.55,68.09,68.09,outbound
2020-11-02,Metro,Carolina,46,41.3,50,67.39,73.91,outbound
2020-11-02,Metro,Greensboro,127,6.3,14.96,23.62,77.17,outbound
2020-11-02,Metro,Mid-Carolinas,36,33.33,52.78,63.89,63.89,outbound
2020-11-02,Metro,Norther Virginia,25,24,80,92,92,outbound
2020-11-02,Metro,Richmond,144,22.22,22.22,25.69,29.17,outbound
2020-11-02,Eastern,Appalachian,30,20,26.67,90,90,outbound
2020-11-02,Eastern,Central Pennsylvania,1529,96.93,98.5,98.63,99.41,outbound
2020-11-02,Eastern,Kentuckiana,27,25.93,33.33,33.33,33.33,outbound
2020-11-02,Eastern,Norther Ohio,1786,86.51,88.35,89.98,92.33,outbound
2020-11-02,Eastern,Ohio Valley,51,3.92,68.63,70.59,96.08,outbound
2020-11-02,Eastern,Philadelphia Metropo,1046,5.54,9.56,98.37,98.47,outbound
2020-11-02,Eastern,South Jersey,9664,97.44,99.11,99.17,99.21,outbound
2020-11-02,Eastern,Tennessee,123,18.7,21.95,26.83,27.64,outbound
2020-11-02,Eastern,Western New York,16,43.75,87.5,87.5,87.5,outbound
2020-11-02,Eastern,Western Pennsylvania,996,33.94,70.08,86.85,87.25,outbound
2020-11-02,Great Lakes,Central Illinois,389,0,0,81.49,86.12,outbound
2020-11-02,Great Lakes,Chicago,42,19.05,40.48,45.24,45.24,outbound
2020-11-02,Great Lakes,Detroit,310,2.26,4.19,4.84,4.84,outbound
2020-11-02,Great Lakes,Gateway,54,14.81,18.52,38.89,42.59,outbound
2020-11-02,Great Lakes,Greater Indiana,42,40.48,45.24,47.62,47.62,outbound
2020-11-02,Great Lakes,Greater Michigan,1199,2.17,2.5,2.75,2.75,outbound
2020-11-02,Great Lakes,Lakeland,110,0.91,1.82,2.73,4.55,outbound
2020-11-02,Northeast,Albany,43,18.6,23.26,25.58,25.58,outbound
2020-11-02,Northeast,Caribbean,140,0.71,1.43,1.43,3.57,outbound
2020-11-02,Northeast,Connecticut Valley,16,62.5,62.5,68.75,68.75,outbound
2020-11-02,Northeast,Greater Boston,29,62.07,75.86,82.76,96.55,outbound
2020-11-02,Northeast,Long Island,11,54.55,63.64,63.64,63.64,outbound
2020-11-02,Northeast,New York,215,13.02,13.95,13.95,14.42,outbound
2020-11-02,Northeast,Northern New England,54,9.26,11.11,11.11,11.11,outbound
2020-11-02,Northeast,Northern New Jersey,29908,98.07,98.08,98.12,98.46,outbound
2020-11-02,Northeast,Triboro,66,21.21,21.21,21.21,21.21,outbound
2020-11-02,Northeast,Westchester,25,8,8,8,8,outbound
2020-11-02,Pacific,Bay-Valley,44,20.45,22.73,22.73,25,outbound
2020-11-02,Pacific,Honolulu,48,16.67,18.75,18.75,27.08,outbound
2020-11-02,Pacific,Los Angeles,14,42.86,64.29,71.43,71.43,outbound
2020-11-02,Pacific,Sacramento,75,12,14.67,80,81.33,outbound
2020-11-02,Pacific,San Diego,91,9.89,12.09,14.29,19.78,outbound
2020-11-02,Pacific,San Francisco,29,37.93,37.93,37.93,37.93,outbound
2020-11-02,Pacific,Santa Ana,362,42.27,43.65,44.2,44.48,outbound
2020-11-02,Pacific,Sierra Coastal,13,7.69,15.38,38.46,38.46,outbound
2020-11-02,Southern,Alabama,973,0.21,97.94,98.77,98.87,outbound
2020-11-02,Southern,Arkansas,6,16.67,33.33,66.67,66.67,outbound
2020-11-02,Southern,Dallas,16,25,37.5,75,75,outbound
2020-11-02,Southern,Ft. Worth,4,75,100,100,100,outbound
2020-11-02,Southern,Gulf Atlantic,38,31.58,42.11,55.26,57.89,outbound
2020-11-02,Southern,Houston,9,0,11.11,22.22,33.33,outbound
2020-11-02,Southern,Louisiana,29,20.69,24.14,55.17,55.17,outbound
2020-11-02,Southern,Mississippi,26,3.85,11.54,23.08,23.08,outbound
2020-11-02,Southern,Oklahoma,11,54.55,72.73,100,100,outbound
2020-11-02,Southern,Rio Grande,23,47.83,60.87,91.3,91.3,outbound
2020-11-02,Southern,South Florida,149,15.44,17.45,18.12,19.46,outbound
2020-11-02,Southern,Suncoast,1723,26.7,27.16,27.8,28.15,outbound
2020-11-02,Western,Alaska,6,66.67,66.67,100,100,outbound
2020-11-02,Western,Arizona,1636,13.88,44.56,85.88,87.78,outbound
2020-11-02,Western,Central Plains,4,0,0,25,25,outbound
2020-11-02,Western,Colorado/Wyoming,741,2.43,58.16,85.96,86.1,outbound
2020-11-02,Western,Dakotas,10,40,50,80,80,outbound
2020-11-02,Western,Hawkeye,7,57.14,57.14,85.71,85.71,outbound
2020-11-02,Western,Mid-Americas,974,0.62,98.46,98.87,98.97,outbound
2020-11-02,Western,Nevada Sierra,36,5.56,16.67,16.67,19.44,outbound
2020-11-02,Western,Northland,21,9.52,19.05,28.57,28.57,outbound
2020-11-02,Western,Portland,85,9.41,12.94,17.65,17.65,outbound
2020-11-02,Western,Salt Lake City,96,4.17,4.17,7.29,9.38,outbound
2020-11-02,Western,Seattle,169,10.65,13.61,20.71,23.08,outbound
2020-11-03,Metro,Atlanta,4,0,100,100,100,outbound
2020-11-03,Metro,Baltimore,17,0,5.88,47.06,64.71,outbound
2020-11-03,Metro,Capital,1,0,0,100,100,outbound
2020-11-03,Metro,Greater S Carolina,12,8.33,91.67,91.67,100,outbound
2020-11-03,Metro,Greensboro,16,0,25,25,25,outbound
2020-11-03,Metro,Mid-Carolinas,12,0,75,100,100,outbound
2020-11-03,Metro,Norther Virginia,1,0,100,100,100,outbound
2020-11-03,Metro,Richmond,4,25,50,50,100,outbound
2020-11-03,Eastern,Appalachian,5,0,80,100,100,outbound
2020-11-03,Eastern,Central Pennsylvania,19,0,63.16,100,100,outbound
2020-11-03,Eastern,Kentuckiana,2,0,100,100,100,outbound
2020-11-03,Eastern,Norther Ohio,25,0,68,84,88,outbound
2020-11-03,Eastern,Ohio Valley,4,0,25,50,50,outbound
2020-11-03,Eastern,Metropo,16,0,68.75,68.75,100,outbound
2020-11-03,Eastern,South Jersey,8,75,100,100,100,outbound
2020-11-03,Eastern,Tennessee,2,0,100,100,100,outbound
2020-11-03,Eastern,Western New York,NA,NA,NA,NA,NA,outbound
2020-11-03,Eastern,Western Pennsylvania,135,0,75.56,88.15,95.56,outbound
2020-11-03,Great Lakes,Central Illinois,7,0,14.29,28.57,100,outbound
2020-11-03,Great Lakes,Chicago,5,0,0,100,100,outbound
2020-11-03,Great Lakes,Detroit,7,0,71.43,100,100,outbound
2020-11-03,Great Lakes,Gateway,1,0,100,100,100,outbound
2020-11-03,Great Lakes,Greater Indiana,5,80,100,100,100,outbound
2020-11-03,Great Lakes,Greater Michigan,3,0,100,100,100,outbound
2020-11-03,Great Lakes,Lakeland,0,NA,NA,NA,NA,outbound
2020-11-03,Northeast,Albany,NA,NA,NA,NA,NA,outbound
2020-11-03,Northeast,Caribbean,NA,NA,NA,NA,NA,outbound
2020-11-03,Northeast,Connecticut Valley,NA,NA,NA,NA,NA,outbound
2020-11-03,Northeast,Greater Boston,2,0,50,100,100,outbound
2020-11-03,Northeast,Jersey,73,16.44,72.6,72.6,75.34,outbound
2020-11-03,Northeast,Triboro,NA,NA,NA,NA,NA,outbound
2020-11-03,Northeast,Westchester,0,NA,NA,NA,NA,outbound
2020-11-03,Pacific,Bay-Valley,0,NA,NA,NA,NA,outbound
2020-11-03,Pacific,Honolulu,NA,NA,NA,NA,NA,outbound
2020-11-03,Pacific,Los Angeles,0,NA,NA,NA,NA,outbound
2020-11-03,Pacific,Sacramento,64,0,0,0,100,outbound
2020-11-03,Pacific,San Diego,4,0,25,75,75,outbound
2020-11-03,Pacific,San Francisco,0,NA,NA,NA,NA,outbound
2020-11-03,Pacific,Santa Ana,4,75,75,75,100,outbound
2020-11-03,Pacific,Sierra Coastal,0,NA,NA,NA,NA,outbound
2020-11-03,Southern,Alabama,12,0,16.67,83.33,100,outbound
2020-11-03,Southern,Arkansas,NA,NA,NA,NA,NA,outbound
2020-11-03,Southern,Dallas,8,0,100,100,100,outbound
2020-11-03,Southern,Ft. Worth,2,0,100,100,100,outbound
2020-11-03,Southern,Gulf Atlantic,17,5.88,76.47,100,100,outbound
2020-11-03,Southern,Houston,12,0,91.67,91.67,91.67,outbound
2020-11-03,Southern,Louisiana,7,0,85.71,100,100,outbound
2020-11-03,Southern,Mississippi,2,0,0,50,100,outbound
2020-11-03,Southern,Rio Grande,2,0,100,100,100,outbound
2020-11-03,Southern,South Florida,8,50,100,100,100,outbound
2020-11-03,Southern,Suncoast,11,27.27,63.64,72.73,100,outbound
2020-11-03,Western,Alaska,NA,NA,NA,NA,NA,outbound
2020-11-03,Western,Arizona,132,0,7.58,31.82,97.73,outbound
2020-11-03,Western,Central Plains,NA,NA,NA,NA,NA,outbound
2020-11-03,Western,Colorado/Wyoming,26,11.54,38.46,61.54,100,outbound
2020-11-03,Western,Dakotas,NA,NA,NA,NA,NA,outbound
2020-11-03,Western,Hawkeye,NA,NA,NA,NA,NA,outbound
2020-11-03,Western,Mid-Americas,9,11.11,11.11,100,100,outbound
2020-11-03,Western,Nevada Sierra,NA,NA,NA,NA,NA,outbound
2020-11-03,Western,Northland,0,NA,NA,NA,NA,outbound
2020-11-03,Western,Portland,1,0,0,100,100,outbound
2020-11-03,Western,Salt Lake City,9,0,44.44,44.44,77.78,outbound
2020-11-03,Western,Seattle,2,50,100,100,100,outbound
2020-10-24,Metro,Atlanta,250,24.4,48.4,50,58.4,non_ballot_elec
2020-10-24,Metro,Baltimore,1047,70.58,71.25,71.54,81.95,non_ballot_elec
2020-10-24,Metro,Capital,1182,91.03,93.49,93.99,94.16,non_ballot_elec
2020-10-24,Metro,Greater S Carolina,311,12.54,21.54,21.54,70.42,non_ballot_elec
2020-10-24,Metro,Greensboro,4995,89.51,95.28,95.84,96.16,non_ballot_elec
2020-10-24,Metro,Mid-Carolinas,5016,61.96,94.14,95.59,98.5,non_ballot_elec
2020-10-24,Metro,Norther Virginia,584,95.03,95.38,96.23,96.23,non_ballot_elec
2020-10-24,Metro,Richmond,142,92.25,93.66,94.37,95.77,non_ballot_elec
2020-10-24,Eastern,Appalachian,107,68.22,69.16,69.16,97.2,non_ballot_elec
2020-10-24,Eastern,Central Pennsylvania,34954,0.77,76.54,99.83,99.89,non_ballot_elec
2020-10-24,Eastern,Kentuckiana,97348,99.89,99.89,99.9,99.94,non_ballot_elec
2020-10-24,Eastern,Norther Ohio,79622,71.23,75.08,97.46,97.61,non_ballot_elec
2020-10-24,Eastern,Ohio Valley,168990,89.4,92.36,99.78,99.86,non_ballot_elec
2020-10-24,Eastern,Philadelphia Metropo,5692,4.64,7.36,92.71,95.45,non_ballot_elec
2020-10-24,Eastern,South Jersey,49733,47.19,99.84,99.84,99.95,non_ballot_elec
2020-10-24,Eastern,Tennessee,522,12.64,14.94,16.67,22.8,non_ballot_elec
2020-10-24,Eastern,Western New York,63,23.81,23.81,23.81,74.6,non_ballot_elec
2020-10-24,Eastern,Pennsylvania,247,36.03,39.27,52.63,97.17,non_ballot_elec
2020-10-24,Great Lakes,Central Illinois,49876,99.08,99.09,99.87,99.97,non_ballot_elec
2020-10-24,Great Lakes,Chicago,563,10.3,10.48,51.69,54.35,non_ballot_elec
2020-10-24,Great Lakes,Detroit,25222,0.09,5.3,99.24,99.24,non_ballot_elec
2020-10-24,Great Lakes,Gateway,292400,99.99,99.99,99.99,99.99,non_ballot_elec
2020-10-24,Great Lakes,Greater Indiana,106015,96.32,97.35,98.4,98.41,non_ballot_elec
2020-10-24,Great Lakes,Greater Michigan,10062,97.25,97.27,97.4,97.99,non_ballot_elec
2020-10-24,Great Lakes,Lakeland,107975,99.08,99.09,99.54,99.61,non_ballot_elec
2020-10-24,Northeast,Albany,306,79.41,79.74,80.07,95.75,non_ballot_elec
2020-10-24,Northeast,Caribbean,5,80,80,100,100,non_ballot_elec
2020-10-24,Northeast,Connecticut Valley,694,79.54,81.56,81.56,81.56,non_ballot_elec
2020-10-24,Northeast,Greater Boston,3835,99.45,99.79,99.92,99.92,non_ballot_elec
2020-10-24,Northeast,Long Island,146,92.47,93.84,95.21,95.21,non_ballot_elec
2020-10-24,Northeast,New York,86,34.88,60.47,77.91,77.91,non_ballot_elec
2020-10-24,Northeast,Northern New England,2806,98.93,99.39,99.39,99.82,non_ballot_elec
2020-10-24,Northeast,Northern New Jersey,14511,99.85,99.92,99.94,99.97,non_ballot_elec
2020-10-24,Northeast,Triboro,668,11.38,11.68,11.68,31.74,non_ballot_elec
2020-10-24,Northeast,Westchester,266,93.98,94.36,94.36,95.11,non_ballot_elec
2020-10-24,Pacific,Bay-Valley,146,91.1,91.78,91.78,91.78,non_ballot_elec
2020-10-24,Pacific,Honolulu,98,62.24,63.27,95.92,95.92,non_ballot_elec
2020-10-24,Pacific,Los Angeles,1217722,99.89,99.92,100,100,non_ballot_elec
2020-10-24,Pacific,Sacramento,43150,97.92,97.95,98.27,98.35,non_ballot_elec
2020-10-24,Pacific,San Diego,9788,98.3,98.39,99.04,99.38,non_ballot_elec
2020-10-24,Pacific,San Francisco,4604,98.31,98.59,98.78,98.85,non_ballot_elec
2020-10-24,Pacific,Santa Ana,248920,99.97,99.97,99.97,99.97,non_ballot_elec
2020-10-24,Pacific,Sierra Coastal,690227,99.99,99.99,99.99,99.99,non_ballot_elec
2020-10-24,Southern,Alabama,58,51.72,79.31,84.48,84.48,non_ballot_elec
2020-10-24,Southern,Arkansas,25,68,84,84,92,non_ballot_elec
2020-10-24,Southern,Dallas,579,36.1,84.46,96.55,99.14,non_ballot_elec
2020-10-24,Southern,Ft. Worth,189,31.22,50.79,93.12,99.47,non_ballot_elec
2020-10-24,Southern,Gulf Atlantic,60586,99.1,99.13,99.26,99.32,non_ballot_elec
2020-10-24,Southern,Houston,355,5.63,98.03,98.03,98.59,non_ballot_elec
2020-10-24,Southern,Louisiana,385,8.05,70.91,77.14,86.23,non_ballot_elec
2020-10-24,Southern,Mississippi,264,9.85,97.35,97.73,97.73,non_ballot_elec
2020-10-24,Southern,Oklahoma,89247,99.94,99.94,99.97,100,non_ballot_elec
2020-10-24,Southern,Rio Grande,22199,99.55,99.72,99.83,99.92,non_ballot_elec
2020-10-24,Southern,South Florida,8346,51.99,98,99.32,99.39,non_ballot_elec
2020-10-24,Southern,Suncoast,21658,85.74,86.65,89.68,97.27,non_ballot_elec
2020-10-24,Western,Alaska,59,64.41,66.1,66.1,66.1,non_ballot_elec
2020-10-24,Western,Arizona,169358,99.86,99.93,99.94,99.97,non_ballot_elec
2020-10-24,Western,Central Plains,55946,99.99,99.99,99.99,99.99,non_ballot_elec
2020-10-24,Western,Colorado/Wyoming,1124,91.9,92.62,94.75,97.33,non_ballot_elec
2020-10-24,Western,Dakotas,17020,99.75,99.88,99.93,99.99,non_ballot_elec
2020-10-24,Western,Hawkeye,14585,99.46,99.54,99.86,99.86,non_ballot_elec
2020-10-24,Western,Mid-Americas,123102,99.99,99.99,99.99,99.99,non_ballot_elec
2020-10-24,Western,Nevada Sierra,49827,99.78,99.8,99.97,99.99,non_ballot_elec
2020-10-24,Western,Northland,122783,96.61,99.02,99.82,99.86,non_ballot_elec
2020-10-24,Western,Portland,3526,62.2,62.79,62.82,63.19,non_ballot_elec
2020-10-24,Western,Salt Lake City,1113,94.79,95.15,95.51,98.56,non_ballot_elec
2020-10-24,Western,Seattle,380,32.89,38.95,41.84,43.68,non_ballot_elec
2020-10-26,Metro,Atlanta,4691,42.25,98.47,98.7,98.89,non_ballot_elec
2020-10-26,Metro,Baltimore,1968,38.16,50.41,95.07,95.07,non_ballot_elec
2020-10-26,Metro,Capital,351,89.46,95.44,98.29,98.29,non_ballot_elec
2020-10-26,Metro,Greater S Carolina,1379,83.47,84.26,86.51,86.73,non_ballot_elec
2020-10-26,Metro,Greensboro,8166,74.9,96.56,97.93,98.3,non_ballot_elec
2020-10-26,Metro,Mid-Carolinas,9803,35.1,98,99.12,99.5,non_ballot_elec
2020-10-26,Metro,Norther Virginia,509,77.21,81.14,82.71,82.71,non_ballot_elec
2020-10-26,Metro,Richmond,1010,96.83,99.01,99.11,99.21,non_ballot_elec
2020-10-26,Eastern,Appalachian,1094,96.71,98.35,98.35,98.54,non_ballot_elec
2020-10-26,Eastern,Central Pennsylvania,19952,1.61,5.48,92.21,99.22,non_ballot_elec
2020-10-26,Eastern,Kentuckiana,27025,99.77,99.81,99.82,99.82,non_ballot_elec
2020-10-26,Eastern,Norther Ohio,16013,40.15,69.83,71.36,95.06,non_ballot_elec
2020-10-26,Eastern,Ohio Valley,116617,52.91,88.45,88.6,99.81,non_ballot_elec
2020-10-26,Eastern,Philadelphia Metropo,405104,0.07,99.09,99.16,99.98,non_ballot_elec
2020-10-26,Eastern,South Jersey,435304,3.25,95.95,100,100,non_ballot_elec
2020-10-26,Eastern,Tennessee,14826,96.77,96.99,97.03,97.5,non_ballot_elec
2020-10-26,Eastern,Western New York,577,84.23,85.96,85.96,86.31,non_ballot_elec
2020-10-26,Eastern,Western Pennsylvania,1714,83.43,83.96,98.83,99.3,non_ballot_elec
2020-10-26,Great Lakes,Central Illinois,55350,99.8,99.86,99.87,99.97,non_ballot_elec
2020-10-26,Great Lakes,Chicago,1676,79.3,79.53,79.77,82.22,non_ballot_elec
2020-10-26,Great Lakes,Detroit,4095,24.35,24.79,25.57,96.95,non_ballot_elec
2020-10-26,Great Lakes,Gateway,164195,99.9,99.92,99.92,99.97,non_ballot_elec
2020-10-26,Great Lakes,Greater Indiana,75057,94.74,94.93,99.05,99.29,non_ballot_elec
2020-10-26,Great Lakes,Greater Michigan,134125,99.88,99.89,99.91,99.97,non_ballot_elec
2020-10-26,Great Lakes,Lakeland,30948,90.89,99.68,99.71,99.9,non_ballot_elec
2020-10-26,Northeast,Albany,236,64.83,77.97,77.97,78.81,non_ballot_elec
2020-10-26,Northeast,Caribbean,301,98.67,98.67,98.67,98.67,non_ballot_elec
2020-10-26,Northeast,Connecticut Valley,1034,76.79,83.27,83.37,83.37,non_ballot_elec
2020-10-26,Northeast,Greater Boston,1498,78.3,80.91,81.11,84.05,non_ballot_elec
2020-10-26,Northeast,Long Island,384,77.86,83.33,84.38,84.38,non_ballot_elec
2020-10-26,Northeast,New York,1216,27.3,98.11,98.6,98.6,non_ballot_elec
2020-10-26,Northeast,Northern New England,1804,94.4,95.95,96.01,96.06,non_ballot_elec
2020-10-26,Northeast,Northern New Jersey,1692,11.17,15.43,99.11,99.17,non_ballot_elec
2020-10-26,Northeast,Triboro,2662,14.31,40.05,40.2,40.53,non_ballot_elec
2020-10-26,Northeast,Westchester,252,80.16,85.71,86.11,97.22,non_ballot_elec
2020-10-26,Pacific,Bay-Valley,3425,98.01,98.63,98.69,98.8,non_ballot_elec
2020-10-26,Pacific,Honolulu,1174,99.49,99.83,99.91,99.91,non_ballot_elec
2020-10-26,Pacific,Los Angeles,26764,92.45,92.55,95.77,99.62,non_ballot_elec
2020-10-26,Pacific,Sacramento,11734,82.15,82.8,82.93,87.22,non_ballot_elec
2020-10-26,Pacific,San Diego,21624,99.34,99.46,99.59,99.83,non_ballot_elec
2020-10-26,Pacific,San Francisco,32917,99.54,99.59,99.62,99.77,non_ballot_elec
2020-10-26,Pacific,Santa Ana,23518,99.34,99.38,99.49,99.92,non_ballot_elec
2020-10-26,Pacific,Sierra Coastal,25779,94.81,94.98,95,95.02,non_ballot_elec
2020-10-26,Southern,Alabama,853,85.35,86.52,86.87,86.87,non_ballot_elec
2020-10-26,Southern,Arkansas,756,98.28,99.21,99.21,99.34,non_ballot_elec
2020-10-26,Southern,Dallas,1676,85.98,86.93,87.59,94.15,non_ballot_elec
2020-10-26,Southern,Ft. Worth,2416,47.56,48.26,97.85,97.89,non_ballot_elec
2020-10-26,Southern,Gulf Atlantic,10702,27.37,81.96,83.9,84.92,non_ballot_elec
2020-10-26,Southern,Houston,2430,97.45,98.11,99.88,99.88,non_ballot_elec
2020-10-26,Southern,Louisiana,1199,98.33,99.17,99.17,99.33,non_ballot_elec
2020-10-26,Southern,Mississippi,582,82.13,84.02,90.03,90.55,non_ballot_elec
2020-10-26,Southern,Oklahoma,5796,99.74,99.93,99.93,99.93,non_ballot_elec
2020-10-26,Southern,Rio Grande,2948,92.88,94.03,94.81,99.42,non_ballot_elec
2020-10-26,Southern,South Florida,20858,87.23,92.4,99.43,99.69,non_ballot_elec
2020-10-26,Southern,Suncoast,59821,92.89,93.97,94.3,96.61,non_ballot_elec
2020-10-26,Western,Alaska,21,66.67,66.67,80.95,80.95,non_ballot_elec
2020-10-26,Western,Arizona,22566,92.14,92.39,92.74,93.42,non_ballot_elec
2020-10-26,Western,Central Plains,38476,99.69,99.73,99.73,99.86,non_ballot_elec
2020-10-26,Western,Colorado/Wyoming,2162,67.95,96.76,97.27,97.64,non_ballot_elec
2020-10-26,Western,Dakotas,924,93.61,96.97,96.97,97.08,non_ballot_elec
2020-10-26,Western,Hawkeye,31978,99.83,99.89,99.9,99.99,non_ballot_elec
2020-10-26,Western,Mid-Americas,154189,99.88,99.89,99.89,99.94,non_ballot_elec
2020-10-26,Western,Nevada Sierra,4869,98.58,98.69,99.4,99.42,non_ballot_elec
2020-10-26,Western,Northland,202124,97.58,99.46,99.85,99.98,non_ballot_elec
2020-10-26,Western,Portland,7773,61.84,73.68,73.94,74.96,non_ballot_elec
2020-10-26,Western,Salt Lake City,3087,94.56,95.43,95.5,96.83,non_ballot_elec
2020-10-26,Western,Seattle,3711,97.17,97.98,97.98,98.84,non_ballot_elec
2020-10-27,Metro,Atlanta,497,9.26,83.7,92.35,92.96,non_ballot_elec
2020-10-27,Metro,Baltimore,2670,2.62,7.12,13.71,98.31,non_ballot_elec
2020-10-27,Metro,Capital,380,11.05,95.26,95.79,95.79,non_ballot_elec
2020-10-27,Metro,Carolina,220,10.91,81.36,81.82,81.82,non_ballot_elec
2020-10-27,Metro,Greensboro,1533,42.92,58.25,89.43,91.39,non_ballot_elec
2020-10-27,Metro,Mid-Carolinas,3678,77.13,87.66,91.9,99.67,non_ballot_elec
2020-10-27,Metro,Norther Virginia,961,83.14,98.86,98.86,98.86,non_ballot_elec
2020-10-27,Metro,Richmond,404,88.61,99.75,99.75,99.75,non_ballot_elec
2020-10-27,Eastern,Appalachian,72,44.44,95.83,98.61,98.61,non_ballot_elec
2020-10-27,Eastern,Central Pennsylvania,1063,1.79,75.92,82.69,88.52,non_ballot_elec
2020-10-27,Eastern,Kentuckiana,6567,86.97,99.98,99.98,100,non_ballot_elec
2020-10-27,Eastern,Norther Ohio,60024,0.34,95.29,96.69,96.91,non_ballot_elec
2020-10-27,Eastern,Ohio Valley,2107,26.86,30.09,75.46,92.55,non_ballot_elec
2020-10-27,Eastern,Philadelphia Metropo,135644,0,1.83,99.47,99.47,non_ballot_elec
2020-10-27,Eastern,South Jersey,134256,0.12,1.12,99.93,99.95,non_ballot_elec
2020-10-27,Eastern,Tennessee,2617,72.33,98.93,98.93,98.93,non_ballot_elec
2020-10-27,Eastern,Western New York,31,77.42,100,100,100,non_ballot_elec
2020-10-27,Eastern,Western Pennsylvania,247,95.14,99.19,99.6,99.6,non_ballot_elec
2020-10-27,Great Lakes,Central Illinois,12197,98.67,99.79,99.79,99.79,non_ballot_elec
2020-10-27,Great Lakes,Chicago,121,16.53,41.32,42.15,42.15,non_ballot_elec
2020-10-27,Great Lakes,Detroit,874,0.8,62.47,62.81,63.5,non_ballot_elec
2020-10-27,Great Lakes,Gateway,1394,22.88,96.63,96.84,99.07,non_ballot_elec
2020-10-27,Great Lakes,Greater Indiana,8906,14.42,92.56,92.56,98.66,non_ballot_elec
2020-10-27,Great Lakes,Greater Michigan,16923,0.1,99.89,99.89,99.89,non_ballot_elec
2020-10-27,Great Lakes,Lakeland,1350,3.04,85.7,96.81,96.81,non_ballot_elec
